date,year,month,weekday,station314,station304
2010-01-01,2010,1,Saturday,0,0
2010-01-02,2010,1,Sunday,0,0
2010-01-03,2010,1,Monday,0.06,0
2010-01-04,2010,1,Tuesday,0.01,0
2010-01-05,2010,1,Wednesday,0,0
2010-01-06,2010,1,Thursday,0,-99.9
2010-01-07,2010,1,Friday,-99.9,0.15
2010-01-08,2010,1,Saturday,-99.9,0.23
2010-01-09,2010,1,Sunday,-99.9,0.08
2010-01-10,2010,1,Monday,0.03,0
2010-01-11,2010,1,Tuesday,0,0
2010-01-12,2010,1,Wednesday,0.11,0
2010-01-13,2010,1,Thursday,0,0
2010-01-14,2010,1,Friday,0,0
2010-01-15,2010,1,Saturday,0,-99.9
2010-01-16,2010,1,Sunday,0,-99.9
2010-01-17,2010,1,Monday,0,0
2010-01-18,2010,1,Tuesday,0,0
2010-01-19,2010,1,Wednesday,0,0
2010-01-20,2010,1,Thursday,-99.9,-99.9
2010-01-21,2010,1,Friday,-99.9,0.03
2010-01-22,2010,1,Saturday,-99.9,0.16
2010-01-23,2010,1,Sunday,0,0
2010-01-24,2010,1,Monday,0.38,0.41
2010-01-25,2010,1,Tuesday,0.02,0.03
2010-01-26,2010,1,Wednesday,0.05,0.08
2010-01-27,2010,1,Thursday,0,-99.9
2010-01-28,2010,1,Friday,0.06,0.1
2010-01-29,2010,1,Saturday,0,0
2010-01-30,2010,1,Sunday,0,0
2010-01-31,2010,1,Monday,0,0
2010-02-01,2010,2,Tuesday,0,-99.9
2010-02-02,2010,2,Wednesday,0.08,-99.9
2010-02-03,2010,2,Thursday,0,-99.9
2010-02-04,2010,2,Friday,0,-99.9
2010-02-05,2010,2,Saturday,0,0
2010-02-06,2010,2,Sunday,0.15,0.11
2010-02-07,2010,2,Monday,0,0
2010-02-08,2010,2,Tuesday,0,-99.9
2010-02-09,2010,2,Wednesday,0.18,-99.9
2010-02-10,2010,2,Thursday,0.42,-99.9
2010-02-11,2010,2,Friday,0,-99.9
2010-02-12,2010,2,Saturday,0,-99.9
2010-02-13,2010,2,Sunday,0,-99.9
2010-02-14,2010,2,Monday,0,-99.9
2010-02-15,2010,2,Tuesday,0,-99.9
2010-02-16,2010,2,Wednesday,0.02,-99.9
2010-02-17,2010,2,Thursday,0,-99.9
2010-02-18,2010,2,Friday,0,-99.9
2010-02-19,2010,2,Saturday,0,-99.9
2010-02-20,2010,2,Sunday,-99.9,-99.9
2010-02-21,2010,2,Monday,-99.9,-99.9
2010-02-22,2010,2,Tuesday,0.79,0.72
2010-02-23,2010,2,Wednesday,0.06,-99.9
2010-02-24,2010,2,Thursday,0.01,-99.9
2010-02-25,2010,2,Friday,0.3,-99.9
2010-02-26,2010,2,Saturday,0,-99.9
2010-02-27,2010,2,Sunday,0.09,-99.9
2010-02-28,2010,2,Monday,0.07,-99.9
2010-03-01,2010,3,Tuesday,0.04,-99.9
2010-03-02,2010,3,Wednesday,0,-99.9
2010-03-03,2010,3,Thursday,0,-99.9
2010-03-04,2010,3,Friday,0,-99.9
2010-03-05,2010,3,Saturday,-99.9,-99.9
2010-03-06,2010,3,Sunday,-99.9,-99.9
2010-03-07,2010,3,Monday,-99.9,-99.9
2010-03-08,2010,3,Tuesday,-99.9,-99.9
2010-03-09,2010,3,Wednesday,-99.9,-99.9
2010-03-10,2010,3,Thursday,-99.9,0.01
2010-03-11,2010,3,Friday,-99.9,0.05
2010-03-12,2010,3,Saturday,0.47,0.48
2010-03-13,2010,3,Sunday,0.55,0.49
2010-03-14,2010,3,Monday,-99.9,-99.9
2010-03-15,2010,3,Tuesday,-99.9,-99.9
2010-03-16,2010,3,Wednesday,-99.9,-99.9
2010-03-17,2010,3,Thursday,-99.9,-99.9
2010-03-18,2010,3,Friday,-99.9,0
2010-03-19,2010,3,Saturday,-99.9,0
2010-03-20,2010,3,Sunday,0,0
2010-03-21,2010,3,Monday,0.09,0.04
2010-03-22,2010,3,Tuesday,0,-99.9
2010-03-23,2010,3,Wednesday,0,-99.9
2010-03-24,2010,3,Thursday,0,-99.9
2010-03-25,2010,3,Friday,0.14,-99.9
2010-03-26,2010,3,Saturday,0.06,0.03
2010-03-27,2010,3,Sunday,0,0
2010-03-28,2010,3,Monday,0.08,0.04
2010-03-29,2010,3,Tuesday,0.06,-99.9
2010-03-30,2010,3,Wednesday,0,0
2010-03-31,2010,3,Thursday,0,0
2010-04-01,2010,4,Friday,0,0
2010-04-02,2010,4,Saturday,0,0
2010-04-03,2010,4,Sunday,0,0
2010-04-04,2010,4,Monday,0.38,0.43
2010-04-05,2010,4,Tuesday,0.23,0.27
2010-04-06,2010,4,Wednesday,0.01,0
2010-04-07,2010,4,Thursday,0,0
2010-04-08,2010,4,Friday,-99.9,1.03
2010-04-09,2010,4,Saturday,-99.9,0.01
2010-04-10,2010,4,Sunday,0,0
2010-04-11,2010,4,Monday,0,0
2010-04-12,2010,4,Tuesday,0,0
2010-04-13,2010,4,Wednesday,0,0
2010-04-14,2010,4,Thursday,0,0
2010-04-15,2010,4,Friday,0,0
2010-04-16,2010,4,Saturday,0,0
2010-04-17,2010,4,Sunday,0.12,0.11
2010-04-18,2010,4,Monday,0,0
2010-04-19,2010,4,Tuesday,0,0
2010-04-20,2010,4,Wednesday,0,0
2010-04-21,2010,4,Thursday,0,0
2010-04-22,2010,4,Friday,0.01,0
2010-04-23,2010,4,Saturday,-99.9,0
2010-04-24,2010,4,Sunday,-99.9,0.54
2010-04-25,2010,4,Monday,-99.9,0.58
2010-04-26,2010,4,Tuesday,-99.9,0.34
2010-04-27,2010,4,Wednesday,-99.9,0
2010-04-28,2010,4,Thursday,-99.9,0
2010-04-29,2010,4,Friday,-99.9,0
2010-04-30,2010,4,Saturday,-99.9,0
2010-05-01,2010,5,Sunday,0.07,0.06
2010-05-02,2010,5,Monday,0.64,0.57
2010-05-03,2010,5,Tuesday,0.07,0.01
2010-05-04,2010,5,Wednesday,0,0
2010-05-05,2010,5,Thursday,0,0
2010-05-06,2010,5,Friday,0.02,0
2010-05-07,2010,5,Saturday,0.31,0.48
2010-05-08,2010,5,Sunday,-99.9,0.26
2010-05-09,2010,5,Monday,-99.9,0.01
2010-05-10,2010,5,Tuesday,0,0
2010-05-11,2010,5,Wednesday,1.05,1.03
2010-05-12,2010,5,Thursday,0.21,0.14
2010-05-13,2010,5,Friday,0.69,0.92
2010-05-14,2010,5,Saturday,0.03,0.02
2010-05-15,2010,5,Sunday,-99.9,0
2010-05-16,2010,5,Monday,0,0
2010-05-17,2010,5,Tuesday,-99.9,0.02
2010-05-18,2010,5,Wednesday,-99.9,0.48
2010-05-19,2010,5,Thursday,0,0
2010-05-20,2010,5,Friday,0,0
2010-05-21,2010,5,Saturday,0.45,0.47
2010-05-22,2010,5,Sunday,-99.9,0.46
2010-05-23,2010,5,Monday,-99.9,0
2010-05-24,2010,5,Tuesday,-99.9,0
2010-05-25,2010,5,Wednesday,0,0
2010-05-26,2010,5,Thursday,0,0
2010-05-27,2010,5,Friday,0,0
2010-05-28,2010,5,Saturday,-99.9,0
2010-05-29,2010,5,Sunday,-99.9,0
2010-05-30,2010,5,Monday,-99.9,0
2010-05-31,2010,5,Tuesday,-99.9,0.06
2010-06-01,2010,6,Wednesday,-99.9,1.21
2010-06-02,2010,6,Thursday,-99.9,0.42
2010-06-03,2010,6,Friday,-99.9,0.02
2010-06-04,2010,6,Saturday,-99.9,0
2010-06-05,2010,6,Sunday,-99.9,0.08
2010-06-06,2010,6,Monday,0.12,0.13
2010-06-07,2010,6,Tuesday,0.49,0.36
2010-06-08,2010,6,Wednesday,0.03,0
2010-06-09,2010,6,Thursday,0.32,0.35
2010-06-10,2010,6,Friday,0,0
2010-06-11,2010,6,Saturday,0.07,0
2010-06-12,2010,6,Sunday,-99.9,0.19
2010-06-13,2010,6,Monday,-99.9,0.27
2010-06-14,2010,6,Tuesday,0,0
2010-06-15,2010,6,Wednesday,0,0
2010-06-16,2010,6,Thursday,0.94,1.16
2010-06-17,2010,6,Friday,0,0
2010-06-18,2010,6,Saturday,0.01,0
2010-06-19,2010,6,Sunday,1.47,1.82
2010-06-20,2010,6,Monday,0,0
2010-06-21,2010,6,Tuesday,0,0
2010-06-22,2010,6,Wednesday,0.48,0.76
2010-06-23,2010,6,Thursday,0,0
2010-06-24,2010,6,Friday,1.13,1.14
2010-06-25,2010,6,Saturday,0,0
2010-06-26,2010,6,Sunday,0.23,0.25
2010-06-27,2010,6,Monday,0,0
2010-06-28,2010,6,Tuesday,-99.9,0.34
2010-06-29,2010,6,Wednesday,-99.9,0
2010-06-30,2010,6,Thursday,-99.9,0
2010-07-01,2010,7,Friday,-99.9,0
2010-07-02,2010,7,Saturday,-99.9,0
2010-07-03,2010,7,Sunday,-99.9,0
2010-07-04,2010,7,Monday,-99.9,0
2010-07-05,2010,7,Tuesday,-99.9,0
2010-07-06,2010,7,Wednesday,0,0
2010-07-07,2010,7,Thursday,0,0
2010-07-08,2010,7,Friday,0.09,0.06
2010-07-09,2010,7,Saturday,0.41,0.43
2010-07-10,2010,7,Sunday,0,0
2010-07-11,2010,7,Monday,-99.9,0
2010-07-12,2010,7,Tuesday,0.37,0.19
2010-07-13,2010,7,Wednesday,0.48,0.16
2010-07-14,2010,7,Thursday,0,0.19
2010-07-15,2010,7,Friday,0,0
2010-07-16,2010,7,Saturday,0,0
2010-07-17,2010,7,Sunday,0,0
2010-07-18,2010,7,Monday,0,0
2010-07-19,2010,7,Tuesday,0.47,0.26
2010-07-20,2010,7,Wednesday,0.01,0
2010-07-21,2010,7,Thursday,0,0
2010-07-22,2010,7,Friday,0,0
2010-07-23,2010,7,Saturday,0,0
2010-07-24,2010,7,Sunday,-99.9,0.37
2010-07-25,2010,7,Monday,-99.9,1.14
2010-07-26,2010,7,Tuesday,-99.9,0
2010-07-27,2010,7,Wednesday,0,0
2010-07-28,2010,7,Thursday,0,0
2010-07-29,2010,7,Friday,0.98,1.08
2010-07-30,2010,7,Saturday,0,0
2010-07-31,2010,7,Sunday,0.99,0.96
2010-08-01,2010,8,Monday,0,0.19
2010-08-02,2010,8,Tuesday,0,0
2010-08-03,2010,8,Wednesday,1.48,0.19
2010-08-04,2010,8,Thursday,0.53,1.85
2010-08-05,2010,8,Friday,-99.9,0.16
2010-08-06,2010,8,Saturday,-99.9,0
2010-08-07,2010,8,Sunday,-99.9,0
2010-08-08,2010,8,Monday,-99.9,0
2010-08-09,2010,8,Tuesday,-99.9,0
2010-08-10,2010,8,Wednesday,0,0
2010-08-11,2010,8,Thursday,0,0
2010-08-12,2010,8,Friday,0,0
2010-08-13,2010,8,Saturday,0,0
2010-08-14,2010,8,Sunday,0.03,0.02
2010-08-15,2010,8,Monday,0.02,0.03
2010-08-16,2010,8,Tuesday,0,0
2010-08-17,2010,8,Wednesday,0,0
2010-08-18,2010,8,Thursday,0.1,0.05
2010-08-19,2010,8,Friday,-99.9,0
2010-08-20,2010,8,Saturday,0,0
2010-08-21,2010,8,Sunday,0.18,0.21
2010-08-22,2010,8,Monday,0,0
2010-08-23,2010,8,Tuesday,0,0
2010-08-24,2010,8,Wednesday,0,0
2010-08-25,2010,8,Thursday,0,0
2010-08-26,2010,8,Friday,0,0
2010-08-27,2010,8,Saturday,0,0
2010-08-28,2010,8,Sunday,0,0
2010-08-29,2010,8,Monday,0,0
2010-08-30,2010,8,Tuesday,0,-99.9
2010-08-31,2010,8,Wednesday,0,-99.9
2010-09-01,2010,9,Thursday,0,0
2010-09-02,2010,9,Friday,0.38,0.1
2010-09-03,2010,9,Saturday,-99.9,1.19
2010-09-04,2010,9,Sunday,-99.9,0
2010-09-05,2010,9,Monday,0,0
2010-09-06,2010,9,Tuesday,-99.9,0.01
2010-09-07,2010,9,Wednesday,-99.9,0
2010-09-08,2010,9,Thursday,0,0
2010-09-09,2010,9,Friday,0,0
2010-09-10,2010,9,Saturday,-99.9,0
2010-09-11,2010,9,Sunday,0.21,0.18
2010-09-12,2010,9,Monday,0.17,0.14
2010-09-13,2010,9,Tuesday,0,0
2010-09-14,2010,9,Wednesday,0,0
2010-09-15,2010,9,Thursday,0,0
2010-09-16,2010,9,Friday,0.25,0.34
2010-09-17,2010,9,Saturday,0.06,0
2010-09-18,2010,9,Sunday,0,0
2010-09-19,2010,9,Monday,0.35,0.23
2010-09-20,2010,9,Tuesday,0,0
2010-09-21,2010,9,Wednesday,0,0
2010-09-22,2010,9,Thursday,0.53,0.45
2010-09-23,2010,9,Friday,0,0
2010-09-24,2010,9,Saturday,0,0
2010-09-25,2010,9,Sunday,0.17,0.16
2010-09-26,2010,9,Monday,0.02,0.03
2010-09-27,2010,9,Tuesday,0,0
2010-09-28,2010,9,Wednesday,0,0
2010-09-29,2010,9,Thursday,0,0
2010-09-30,2010,9,Friday,-99.9,0
2010-10-01,2010,10,Saturday,-99.9,0
2010-10-02,2010,10,Sunday,0.22,0.17
2010-10-03,2010,10,Monday,0.12,0.3
2010-10-04,2010,10,Tuesday,0,-99.9
2010-10-05,2010,10,Wednesday,0,0
2010-10-06,2010,10,Thursday,0,0
2010-10-07,2010,10,Friday,0,0
2010-10-08,2010,10,Saturday,0,0
2010-10-09,2010,10,Sunday,0,0
2010-10-10,2010,10,Monday,0,0
2010-10-11,2010,10,Tuesday,0,0
2010-10-12,2010,10,Wednesday,0,0
2010-10-13,2010,10,Thursday,0,0
2010-10-14,2010,10,Friday,0.02,0
2010-10-15,2010,10,Saturday,0,0
2010-10-16,2010,10,Sunday,0,0
2010-10-17,2010,10,Monday,0,0
2010-10-18,2010,10,Tuesday,0,0
2010-10-19,2010,10,Wednesday,0,0
2010-10-20,2010,10,Thursday,0,0
2010-10-21,2010,10,Friday,0,0
2010-10-22,2010,10,Saturday,0,0
2010-10-23,2010,10,Sunday,0.02,0.07
2010-10-24,2010,10,Monday,0.09,0.17
2010-10-25,2010,10,Tuesday,-99.9,0.04
2010-10-26,2010,10,Wednesday,0,0
2010-10-27,2010,10,Thursday,-99.9,0.27
2010-10-28,2010,10,Friday,-99.9,-99.9
2010-10-29,2010,10,Saturday,0,-99.9
2010-10-30,2010,10,Sunday,-99.9,-99.9
2010-10-31,2010,10,Monday,0,-99.9
2010-11-01,2010,11,Tuesday,0,-99.9
2010-11-02,2010,11,Wednesday,0,-99.9
2010-11-03,2010,11,Thursday,0,-99.9
2010-11-04,2010,11,Friday,0,-99.9
2010-11-05,2010,11,Saturday,0.32,-99.9
2010-11-06,2010,11,Sunday,0.33,-99.9
2010-11-07,2010,11,Monday,-99.9,-99.9
2010-11-08,2010,11,Tuesday,0,-99.9
2010-11-09,2010,11,Wednesday,0,-99.9
2010-11-10,2010,11,Thursday,0,-99.9
2010-11-11,2010,11,Friday,0,-99.9
2010-11-12,2010,11,Saturday,-99.9,-99.9
2010-11-13,2010,11,Sunday,0,-99.9
2010-11-14,2010,11,Monday,0.13,0.13
2010-11-15,2010,11,Tuesday,0,-99.9
2010-11-16,2010,11,Wednesday,0,-99.9
2010-11-17,2010,11,Thursday,0,-99.9
2010-11-18,2010,11,Friday,0,-99.9
2010-11-19,2010,11,Saturday,0,-99.9
2010-11-20,2010,11,Sunday,0,-99.9
2010-11-21,2010,11,Monday,0,-99.9
2010-11-22,2010,11,Tuesday,0.01,0.04
2010-11-23,2010,11,Wednesday,0.99,1.03
2010-11-24,2010,11,Thursday,0,-99.9
2010-11-25,2010,11,Friday,-99.9,0.52
2010-11-26,2010,11,Saturday,-99.9,-99.9
2010-11-27,2010,11,Sunday,-99.9,-99.9
2010-11-28,2010,11,Monday,-99.9,-99.9
2010-11-29,2010,11,Tuesday,0,-99.9
2010-11-30,2010,11,Wednesday,-99.9,-99.9
2010-12-01,2010,12,Thursday,0,-99.9
2010-12-02,2010,12,Friday,0.02,-99.9
2010-12-03,2010,12,Saturday,0,-99.9
2010-12-04,2010,12,Sunday,0.14,-99.9
2010-12-05,2010,12,Monday,0.09,-99.9
2010-12-06,2010,12,Tuesday,0,-99.9
2010-12-07,2010,12,Wednesday,0.01,-99.9
2010-12-08,2010,12,Thursday,0,-99.9
2010-12-09,2010,12,Friday,0,-99.9
2010-12-10,2010,12,Saturday,0.1,-99.9
2010-12-11,2010,12,Sunday,-99.9,-99.9
2010-12-12,2010,12,Monday,0.63,-99.9
2010-12-13,2010,12,Tuesday,0.68,-99.9
2010-12-14,2010,12,Wednesday,0.08,-99.9
2010-12-15,2010,12,Thursday,0,-99.9
2010-12-16,2010,12,Friday,0,-99.9
2010-12-17,2010,12,Saturday,0.03,-99.9
2010-12-18,2010,12,Sunday,0,-99.9
2010-12-19,2010,12,Monday,0,-99.9
2010-12-20,2010,12,Tuesday,0,-99.9
2010-12-21,2010,12,Wednesday,0.24,-99.9
2010-12-22,2010,12,Thursday,0,-99.9
2010-12-23,2010,12,Friday,0,-99.9
2010-12-24,2010,12,Saturday,0,-99.9
2010-12-25,2010,12,Sunday,0.7,-99.9
2010-12-26,2010,12,Monday,0,-99.9
2010-12-27,2010,12,Tuesday,0,-99.9
2010-12-28,2010,12,Wednesday,-99.9,-99.9
2010-12-29,2010,12,Thursday,-99.9,-99.9
2010-12-30,2010,12,Friday,-99.9,-99.9
2010-12-31,2010,12,Saturday,-99.9,-99.9
2011-01-01,2011,1,Sunday,-99.9,-99.9
2011-01-02,2011,1,Monday,-99.9,-99.9
2011-01-03,2011,1,Tuesday,-99.9,-99.9
2011-01-04,2011,1,Wednesday,0,-99.9
2011-01-05,2011,1,Thursday,-99.9,-99.9
2011-01-06,2011,1,Friday,-99.9,-99.9
2011-01-07,2011,1,Saturday,-99.9,-99.9
2011-01-08,2011,1,Sunday,-99.9,-99.9
2011-01-09,2011,1,Monday,0,-99.9
2011-01-10,2011,1,Tuesday,0,-99.9
2011-01-11,2011,1,Wednesday,0.03,-99.9
2011-01-12,2011,1,Thursday,0.43,-99.9
2011-01-13,2011,1,Friday,0.01,-99.9
2011-01-14,2011,1,Saturday,0,-99.9
2011-01-15,2011,1,Sunday,0,-99.9
2011-01-16,2011,1,Monday,0,-99.9
2011-01-17,2011,1,Tuesday,0,-99.9
2011-01-18,2011,1,Wednesday,0.12,-99.9
2011-01-19,2011,1,Thursday,0.02,-99.9
2011-01-20,2011,1,Friday,0,-99.9
2011-01-21,2011,1,Saturday,0,-99.9
2011-01-22,2011,1,Sunday,0.01,-99.9
2011-01-23,2011,1,Monday,0.01,-99.9
2011-01-24,2011,1,Tuesday,0.02,-99.9
2011-01-25,2011,1,Wednesday,0,-99.9
2011-01-26,2011,1,Thursday,0,-99.9
2011-01-27,2011,1,Friday,0,-99.9
2011-01-28,2011,1,Saturday,0.14,-99.9
2011-01-29,2011,1,Sunday,-99.9,-99.9
2011-01-30,2011,1,Monday,0,-99.9
2011-01-31,2011,1,Tuesday,0,-99.9
2011-02-01,2011,2,Wednesday,0.08,-99.9
2011-02-02,2011,2,Thursday,0.78,-99.9
2011-02-03,2011,2,Friday,0.35,-99.9
2011-02-04,2011,2,Saturday,0,-99.9
2011-02-05,2011,2,Sunday,0,-99.9
2011-02-06,2011,2,Monday,0.01,-99.9
2011-02-07,2011,2,Tuesday,0.02,-99.9
2011-02-08,2011,2,Wednesday,0.09,-99.9
2011-02-09,2011,2,Thursday,0.07,-99.9
2011-02-10,2011,2,Friday,0,-99.9
2011-02-11,2011,2,Saturday,0,-99.9
2011-02-12,2011,2,Sunday,0.01,-99.9
2011-02-13,2011,2,Monday,0,-99.9
2011-02-14,2011,2,Tuesday,-99.9,-99.9
2011-02-15,2011,2,Wednesday,0,-99.9
2011-02-16,2011,2,Thursday,-99.9,-99.9
2011-02-17,2011,2,Friday,-99.9,-99.9
2011-02-18,2011,2,Saturday,-99.9,-99.9
2011-02-19,2011,2,Sunday,-99.9,-99.9
2011-02-20,2011,2,Monday,-99.9,-99.9
2011-02-21,2011,2,Tuesday,-99.9,-99.9
2011-02-22,2011,2,Wednesday,0.17,-99.9
2011-02-23,2011,2,Thursday,0,-99.9
2011-02-24,2011,2,Friday,0.04,-99.9
2011-02-25,2011,2,Saturday,0.15,-99.9
2011-02-26,2011,2,Sunday,0.03,-99.9
2011-02-27,2011,2,Monday,0.04,-99.9
2011-02-28,2011,2,Tuesday,0.83,-99.9
2011-03-01,2011,3,Wednesday,0,-99.9
2011-03-02,2011,3,Thursday,0,-99.9
2011-03-03,2011,3,Friday,-99.9,-99.9
2011-03-04,2011,3,Saturday,0.02,-99.9
2011-03-05,2011,3,Sunday,0.73,0.61
2011-03-06,2011,3,Monday,0.31,-99.9
2011-03-07,2011,3,Tuesday,0,-99.9
2011-03-08,2011,3,Wednesday,-99.9,-99.9
2011-03-09,2011,3,Thursday,0.29,-99.9
2011-03-10,2011,3,Friday,0.28,-99.9
2011-03-11,2011,3,Saturday,0,-99.9
2011-03-12,2011,3,Sunday,0,-99.9
2011-03-13,2011,3,Monday,0,-99.9
2011-03-14,2011,3,Tuesday,-99.9,-99.9
2011-03-15,2011,3,Wednesday,0,-99.9
2011-03-16,2011,3,Thursday,0.22,-99.9
2011-03-17,2011,3,Friday,-99.9,-99.9
2011-03-18,2011,3,Saturday,-99.9,-99.9
2011-03-19,2011,3,Sunday,-99.9,-99.9
2011-03-20,2011,3,Monday,0,-99.9
2011-03-21,2011,3,Tuesday,0.18,-99.9
2011-03-22,2011,3,Wednesday,0.86,0.99
2011-03-23,2011,3,Thursday,0.08,0.09
2011-03-24,2011,3,Friday,-99.9,0
2011-03-25,2011,3,Saturday,-99.9,0
2011-03-26,2011,3,Sunday,0,0
2011-03-27,2011,3,Monday,0,0
2011-03-28,2011,3,Tuesday,0,0
2011-03-29,2011,3,Wednesday,-99.9,0
2011-03-30,2011,3,Thursday,0,0
2011-03-31,2011,3,Friday,0,0
2011-04-01,2011,4,Saturday,0,0
2011-04-02,2011,4,Sunday,0.11,0.11
2011-04-03,2011,4,Monday,0,0
2011-04-04,2011,4,Tuesday,0.07,0.11
2011-04-05,2011,4,Wednesday,0,0
2011-04-06,2011,4,Thursday,0,-99.9
2011-04-07,2011,4,Friday,-99.9,-99.9
2011-04-08,2011,4,Saturday,-99.9,-99.9
2011-04-09,2011,4,Sunday,-99.9,-99.9
2011-04-10,2011,4,Monday,0.08,-99.9
2011-04-11,2011,4,Tuesday,0.52,0.46
2011-04-12,2011,4,Wednesday,0,0
2011-04-13,2011,4,Thursday,0,0
2011-04-14,2011,4,Friday,0,0
2011-04-15,2011,4,Saturday,0,0
2011-04-16,2011,4,Sunday,0.15,0.19
2011-04-17,2011,4,Monday,0.11,0.11
2011-04-18,2011,4,Tuesday,0.31,0.3
2011-04-19,2011,4,Wednesday,0.32,-99.9
2011-04-20,2011,4,Thursday,0.91,0.97
2011-04-21,2011,4,Friday,0.01,0
2011-04-22,2011,4,Saturday,-99.9,0.19
2011-04-23,2011,4,Sunday,-99.9,0.43
2011-04-24,2011,4,Monday,-99.9,0.04
2011-04-25,2011,4,Tuesday,0.04,0.02
2011-04-26,2011,4,Wednesday,1.01,1.04
2011-04-27,2011,4,Thursday,0.33,-99.9
2011-04-28,2011,4,Friday,-99.9,0.61
2011-04-29,2011,4,Saturday,-99.9,0.02
2011-04-30,2011,4,Sunday,-99.9,0
2011-05-01,2011,5,Monday,-99.9,0
2011-05-02,2011,5,Tuesday,-99.9,0.02
2011-05-03,2011,5,Wednesday,-99.9,0
2011-05-04,2011,5,Thursday,-99.9,0
2011-05-05,2011,5,Friday,0,0
2011-05-06,2011,5,Saturday,0.04,0.06
2011-05-07,2011,5,Sunday,0,0.01
2011-05-08,2011,5,Monday,0.21,0.12
2011-05-09,2011,5,Tuesday,0,0
2011-05-10,2011,5,Wednesday,0,0
2011-05-11,2011,5,Thursday,0,0
2011-05-12,2011,5,Friday,0.03,0.02
2011-05-13,2011,5,Saturday,0.21,0.24
2011-05-14,2011,5,Sunday,0.31,0.18
2011-05-15,2011,5,Monday,0.64,0.38
2011-05-16,2011,5,Tuesday,-99.9,0.13
2011-05-17,2011,5,Wednesday,0,0
2011-05-18,2011,5,Thursday,-99.9,0.02
2011-05-19,2011,5,Friday,-99.9,0.03
2011-05-20,2011,5,Saturday,-99.9,0
2011-05-21,2011,5,Sunday,-99.9,0
2011-05-22,2011,5,Monday,-99.9,0
2011-05-23,2011,5,Tuesday,-99.9,0.46
2011-05-24,2011,5,Wednesday,0,0
2011-05-25,2011,5,Thursday,0,0
2011-05-26,2011,5,Friday,2.48,2.69
2011-05-27,2011,5,Saturday,0.27,-99.9
2011-05-28,2011,5,Sunday,0.02,0
2011-05-29,2011,5,Monday,1.05,1.28
2011-05-30,2011,5,Tuesday,0.33,0.22
2011-05-31,2011,5,Wednesday,0,0
2011-06-01,2011,6,Thursday,0,0
2011-06-02,2011,6,Friday,0,0
2011-06-03,2011,6,Saturday,0.11,0.19
2011-06-04,2011,6,Sunday,0.03,0
2011-06-05,2011,6,Monday,0.32,0.31
2011-06-06,2011,6,Tuesday,0,0
2011-06-07,2011,6,Wednesday,0,0
2011-06-08,2011,6,Thursday,0,0
2011-06-09,2011,6,Friday,0.71,1.18
2011-06-10,2011,6,Saturday,2.04,1.84
2011-06-11,2011,6,Sunday,0.04,0.07
2011-06-12,2011,6,Monday,0,0
2011-06-13,2011,6,Tuesday,0,0
2011-06-14,2011,6,Wednesday,0,0
2011-06-15,2011,6,Thursday,0.34,-99.9
2011-06-16,2011,6,Friday,0.68,-99.9
2011-06-17,2011,6,Saturday,0.12,0.06
2011-06-18,2011,6,Sunday,0,0
2011-06-19,2011,6,Monday,0,0
2011-06-20,2011,6,Tuesday,0,0
2011-06-21,2011,6,Wednesday,0.31,0.24
2011-06-22,2011,6,Thursday,0.03,0.02
2011-06-23,2011,6,Friday,-99.9,0.01
2011-06-24,2011,6,Saturday,-99.9,0.07
2011-06-25,2011,6,Sunday,0,0
2011-06-26,2011,6,Monday,0,0
2011-06-27,2011,6,Tuesday,0.03,0.03
2011-06-28,2011,6,Wednesday,0.02,0
2011-06-29,2011,6,Thursday,0,0
2011-06-30,2011,6,Friday,0,-99.9
2011-07-01,2011,7,Saturday,1.01,1.1
2011-07-02,2011,7,Sunday,1.83,1.84
2011-07-03,2011,7,Monday,0,0
2011-07-04,2011,7,Tuesday,0,0
2011-07-05,2011,7,Wednesday,0,0
2011-07-06,2011,7,Thursday,0,0
2011-07-07,2011,7,Friday,0,0
2011-07-08,2011,7,Saturday,-99.9,0
2011-07-09,2011,7,Sunday,0,0
2011-07-10,2011,7,Monday,0,0
2011-07-11,2011,7,Tuesday,0,0
2011-07-12,2011,7,Wednesday,-99.9,0.3
2011-07-13,2011,7,Thursday,-99.9,0
2011-07-14,2011,7,Friday,0,0
2011-07-15,2011,7,Saturday,0,0
2011-07-16,2011,7,Sunday,0,0
2011-07-17,2011,7,Monday,0,0
2011-07-18,2011,7,Tuesday,0,0
2011-07-19,2011,7,Wednesday,0.02,0.04
2011-07-20,2011,7,Thursday,0.12,0.18
2011-07-21,2011,7,Friday,0,0
2011-07-22,2011,7,Saturday,0,0
2011-07-23,2011,7,Sunday,0.58,0.51
2011-07-24,2011,7,Monday,0.21,0.11
2011-07-25,2011,7,Tuesday,0.28,0.29
2011-07-26,2011,7,Wednesday,0,0
2011-07-27,2011,7,Thursday,0,0
2011-07-28,2011,7,Friday,0.16,0.19
2011-07-29,2011,7,Saturday,0.81,0.66
2011-07-30,2011,7,Sunday,0,0.1
2011-07-31,2011,7,Monday,-99.9,-99.9
2011-08-01,2011,8,Tuesday,0,0
2011-08-02,2011,8,Wednesday,0,0
2011-08-03,2011,8,Thursday,0.23,0.21
2011-08-04,2011,8,Friday,0,0
2011-08-05,2011,8,Saturday,0,0
2011-08-06,2011,8,Sunday,0,0
2011-08-07,2011,8,Monday,0.06,0.06
2011-08-08,2011,8,Tuesday,0.07,0.06
